0.66632,1.4257,-1.8351,-0.53779,2.3276,1.1515,0.28331,1.0224,0.82545,3.1385,-0.73103,-0.75138,0.48054,-1.6205,-1.9278,0.73396,-3.6332,-0.087372,-0.25665,0.33718,1.1703,0.48967,-1.3041,7.1172,1.1722,-0.62513,0.11409,2.9037,-2.6612,2.7322,1.4504,0.24123,-0.78361,2.4933,0.22928,0.20692,-2.6208,-0.91404,-0.92143,-0.21334,0.018528,-1.2607,-2.2495,3.4554,2.6285,2.0351,1.3183,2.6044,0.59959,-1.504
3.2012,2.1014,-0.3078,-1.002,1.6237,1.4849,-1.7269,0.37891,1.4829,2.068,-2.1735,-0.19435,1.0559,-3.1279,-0.94458,1.5491,-3.0616,0.16686,-1.7862,-0.88078,1.4616,-1.5829,0.73777,4.8612,1.864,-2.826,-0.66361,0.591,0.35833,2.1309,0.20871,-1.3718,-0.19549,3.0122,-1.9335,1.6995,-1.209,0.14237,-2.2115,2.3517,-0.478,1.1623,-1.9767,-0.075811,-0.15716,1.2298,0.9746,1.6636,0.96256,-1.899
1.6171,2.6583,0.2322,-0.87319,0.78557,0.26969,-0.19025,-1.2863,2.3711,1.7318,-0.93928,-1.91,1.0715,-1.5478,-2.284,2.0297,-2.2758,0.45683,-0.34706,-0.1823,0.77075,-0.52909,1.1051,2.5309,-0.60704,-1.1091,-0.63133,1.4475,0.30203,1.4977,1.8764,-0.90812,-1.363,0.78928,-1.0292,1.3671,-1.4917,-0.7005,-0.81945,1.1986,-0.31781,0.22831,-1.3227,1.8064,3.3817,2.2029,2.0451,0.88936,1.6399,-1.4205
-0.13471,1.1451,-0.15024,-0.6347,3.5117,1.7835,-1.6411,1.2475,1.6156,0.88211,-1.9622,-2.8868,1.0637,-3.2476,-1.7361,2.134,-3.5639,0.15018,2.5295,-2.7028,-0.67183,-0.71588,0.70064,3.604,0.91416,-1.3098,-1.9361,-0.36809,-1.727,1.3823,0.35429,-0.67529,1.187,1.5391,-1.302,2.8749,-4.0188,-0.58783,-1.4401,0.47857,-0.6814,-0.59145,-0.22022,2.0008,0.29962,1.0298,3.105,0.23709,0.082896,-0.44447
1.7354,2.6339,-0.55132,-0.95674,0.22492,0.048774,0.16117,-0.87696,2.8604,2.3296,-0.90474,-0.90305,3.0365,-1.5583,-0.36074,1.7563,-3.643,-0.55014,-1.1206,-0.448,0.62734,0.71006,0.85561,4.9639,-0.49174,-0.29463,-0.64894,-0.45053,1.009,1.3953,0.16701,-2.6351,-0.83611,2.1692,-0.53554,2.1346,-1.8706,0.77426,-0.56616,0.47095,0.27039,-0.68515,-1.2336,1.8631,2.6466,0.72593,2.709,1.5352,-0.07287,-1.6738
1.0967,1.2539,-1.747,-0.39614,2.1272,1.2754,0.93949,0.052322,1.5194,2.1925,-2.4513,-3.0981,1.5388,-3.2341,-1.2775,1.664,-3.4438,-0.69753,-2.6712,-1.803,2.2128,-0.39119,0.60653,3.4898,0.44245,-1.665,-0.49453,0.83538,-1.3619,0.43315,0.73437,0.11091,0.83235,1.6813,-0.25913,0.76373,-0.94564,-2.5811,-1.5937,1.1145,0.84659,-1.5512,0.3856,0.14277,-0.59588,0.92365,2.2642,2.4575,1.3039,-1.9262
0.54253,2.8403,-0.92292,-0.037155,0.64319,2.0275,0.21791,-0.56849,1.219,1.1167,-0.6348,-0.9659,2.3092,-3.215,-1.2181,1.759,-4.3693,-0.62025,-1.8394,-1.5781,2.2845,0.49556,0.53052,4.9905,0.1127,-1.4472,-0.39305,1.6875,-0.20057,0.26533,2.0671,0.048814,1.3482,1.3272,-1.2063,2.2284,-4.6724,0.35321,-1.4085,1.3638,-1.4632,-0.44051,-2.1603,2.9803,-1.4491,0.89259,2.0026,3.8067,0.071107,-0.47084
3.1262,1.6536,0.29922,0.98781,0.16988,-0.087563,-0.40976,1.1113,-0.81001,0.16309,-0.55686,-0.88361,0.17474,-2.4446,0.12291,1.0126,-3.6622,0.64116,-0.27067,-1.484,-0.51702,1.8127,0.75597,3.5194,-1.1423,-2.6851,0.43543,0.31364,1.2579,1.221,0.60831,0.4859,1.0173,1.6846,-0.20923,1.7569,-2.8547,0.19476,-0.78151,0.14685,0.016044,-2.243,-1.5465,1.8518,1.0187,0.6943,0.7427,1.9149,-0.43271,-1.2589
0.68195,0.77973,1.5615,0.41281,-0.74408,0.11123,-0.75275,2.2162,2.1227,2.9011,-1.8364,-0.015407,1.1784,-3.3172,-0.51044,0.21455,-3.4586,-0.62785,-1.9353,-0.0035705,1.2252,0.018177,0.24086,3.9891,2.6304,-0.725,-0.060727,-1.0681,0.6407,2.0942,1.3758,-0.0958,-0.33772,1.0684,0.18207,2.2351,-2.4614,-0.19452,-3.5444,0.64056,-1.4501,0.97172,-0.91981,2.3876,0.48508,-1.5762,1.6391,2.4909,0.16388,0.022468
1.4797,1.7138,-0.71473,-0.82631,1.9496,1.2968,0.9382,-1.4469,2.5904,2.4213,-1.3916,-0.56702,1.0913,-1.9806,-1.3685,3.1786,-5.3114,0.88621,0.16312,-1.5276,0.32084,0.086922,0.30698,4.4605,0.16338,0.33368,0.14694,0.38042,-1.1498,2.7718,0.093372,-1.3873,1.4695,4.1806,0.72337,2.6246,-2.9783,0.046126,-0.91379,0.008796,0.0053275,-0.95801,-0.57777,1.0235,0.025038,0.71453,1.9829,1.7576,1.3305,-1.4007
