10,1,1
14,1,2
18,1,3
19,1,4
20,1,4
23,1,5
27,1,5
53,1,3
66,1,2
85,1,4
96,1,2
103,1,2
112,1,3
135,1,4
166,1,3
169,1,3
187,1,2
222,1,4
265,1,2
283,1,4
298,1,3
308,1,2
309,1,3
327,1,3
342,1,4
358,1,5
377,1,3
396,1,2
444,1,4
449,1,2
526,1,5
533,1,4
562,1,5
613,1,2
632,1,2
679,1,1
692,1,3
699,1,5
719,1,2
722,1,4
738,1,4
770,1,4
796,1,1
797,1,4
801,1,3
835,1,3
841,1,4
858,1,4
868,1,3
871,1,3
872,1,4
880,1,3
894,1,2
896,1,4
907,1,4
920,1,4
922,1,5
972,1,3
983,1,3
984,1,3
997,1,3
1,2,4
6,2,3
7,2,2
33,2,2
39,2,2
63,2,3
65,2,3
120,2,3
124,2,2
182,2,3
215,2,2
268,2,4
271,2,1
276,2,2
314,2,3
316,2,3
391,2,4
418,2,3
430,2,2
431,2,5
437,2,4
455,2,3
472,2,5
494,2,4
510,2,3
520,2,5
539,2,3
547,2,1
558,2,2
578,2,3
585,2,4
643,2,5
648,2,3
654,2,3
681,2,2
713,2,3
729,2,3
770,2,4
772,2,4
777,2,4
813,2,3
841,2,4
867,2,3
893,2,3
894,2,3
948,2,3
987,2,2
989,2,1
35,3,3
39,3,2
47,3,2
67,3,1
95,3,4
98,3,2
118,3,4
121,3,4
181,3,3
188,3,1
201,3,4
204,3,2
229,3,4
260,3,3
269,3,4
270,3,3
276,3,2
301,3,3
357,3,3
366,3,2
431,3,3
432,3,4
438,3,3
443,3,2
509,3,4
550,3,2
558,3,3
607,3,3
613,3,2
617,3,2
639,3,3
659,3,3
675,3,5
737,3,2
738,3,3
768,3,3
775,3,3
797,3,2
817,3,3
821,3,2
830,3,2
903,3,3
904,3,3
908,3,3
929,3,4
936,3,4
939,3,2
960,3,2
968,3,2
982,3,2
984,3,2
2,4,3
3,4,3
10,4,1
18,4,4
19,4,4
20,4,4
62,4,5
72,4,2
136,4,1
143,4,3
162,4,2
166,4,4
176,4,3
182,4,3
185,4,1
238,4,3
254,4,1
259,4,3
266,4,3
297,4,1
308,4,3
322,4,1
354,4,4
372,4,3
403,4,1
440,4,4
447,4,4
449,4,4
454,4,2
462,4,5
466,4,4
486,4,4
515,4,2
518,4,3
521,4,3
529,4,4
561,4,3
641,4,1
650,4,3
672,4,3
685,4,3
687,4,3
711,4,3
728,4,4
770,4,3
771,4,3
791,4,1
834,4,2
859,4,5
867,4,3
914,4,2
942,4,2
948,4,3
951,4,3
960,4,3
966,4,3
985,4,3
4,5,4
22,5,2
32,5,2
41,5,4
73,5,4
89,5,3
112,5,3
119,5,2
159,5,3
173,5,3
175,5,2
180,5,3
184,5,4
278,5,5
283,5,4
290,5,3
299,5,4
313,5,2
315,5,3
318,5,4
324,5,2
326,5,5
327,5,1
350,5,3
362,5,3
368,5,5
379,5,5
385,5,4
409,5,2
418,5,3
431,5,4
492,5,2
503,5,2
526,5,4
540,5,3
576,5,4
655,5,5
658,5,3
671,5,2
673,5,4
678,5,3
732,5,3
764,5,3
773,5,3
791,5,3
806,5,3
814,5,4
837,5,1
843,5,2
849,5,5
865,5,4
870,5,4
873,5,3
876,5,1
921,5,4
933,5,3
951,5,5
953,5,3
982,5,5
992,5,3
994,5,2
7,6,4
29,6,2
34,6,3
47,6,5
112,6,3
115,6,5
130,6,3
206,6,2
235,6,4
239,6,4
256,6,3
277,6,4
304,6,3
353,6,3
355,6,2
358,6,3
383,6,3
386,6,2
441,6,3
449,6,4
515,6,3
532,6,3
548,6,2
559,6,4
595,6,4
599,6,4
612,6,4
638,6,4
642,6,5
710,6,2
727,6,4
739,6,3
745,6,4
747,6,2
757,6,2
762,6,4
831,6,3
843,6,4
873,6,5
942,6,2
947,6,1
954,6,2
984,6,4
25,7,4
71,7,4
76,7,4
79,7,3
102,7,5
106,7,4
114,7,3
173,7,4
184,7,4
190,7,1
195,7,2
212,7,5
245,7,5
258,7,5
273,7,5
298,7,3
300,7,4
304,7,3
324,7,5
375,7,4
427,7,4
431,7,2
435,7,2
457,7,3
464,7,3
469,7,3
489,7,3
497,7,3
505,7,4
562,7,4
590,7,1
592,7,3
596,7,2
606,7,2
621,7,4
635,7,3
652,7,2
667,7,4
670,7,2
685,7,4
754,7,3
783,7,4
834,7,4
901,7,4
902,7,4
910,7,3
934,7,3
950,7,2
970,7,3
975,7,5
988,7,3
5,8,2
7,8,2
13,8,2
17,8,3
32,8,2
42,8,1
69,8,4
98,8,1
145,8,2
170,8,2
188,8,4
233,8,3
238,8,2
252,8,3
255,8,2
281,8,2
282,8,2
330,8,2
337,8,4
360,8,5
373,8,2
408,8,3
415,8,1
433,8,3
451,8,2
454,8,3
517,8,1
560,8,2
574,8,3
586,8,5
593,8,3
604,8,2
606,8,2
646,8,1
648,8,4
649,8,3
652,8,3
702,8,3
711,8,2
728,8,3
733,8,4
840,8,4
876,8,1
910,8,4
939,8,2
947,8,2
960,8,2
976,8,4
977,8,4
999,8,3
15,9,1
30,9,3
57,9,3
83,9,2
90,9,4
99,9,3
102,9,3
103,9,4
114,9,4
115,9,2
126,9,2
128,9,4
150,9,4
161,9,2
186,9,3
231,9,3
232,9,3
295,9,3
298,9,3
308,9,3
321,9,3
344,9,3
359,9,2
364,9,3
371,9,5
393,9,2
436,9,2
444,9,1
481,9,5
503,9,2
515,9,4
521,9,3
552,9,5
558,9,4
569,9,4
651,9,4
761,9,2
788,9,3
806,9,1
819,9,4
838,9,3
845,9,4
849,9,3
898,9,3
906,9,2
966,9,2
990,9,3
48,10,2
51,10,3
88,10,2
89,10,2
107,10,2
164,10,3
175,10,4
181,10,3
191,10,2
201,10,2
208,10,5
211,10,3
220,10,1
279,10,2
297,10,2
346,10,4
355,10,2
360,10,2
380,10,3
385,10,4
396,10,4
410,10,5
420,10,3
449,10,3
527,10,2
566,10,2
569,10,4
662,10,2
682,10,4
684,10,4
701,10,3
704,10,3
705,10,4
731,10,3
769,10,4
778,10,3
852,10,2
858,10,4
863,10,3
881,10,3
920,10,1
954,10,2
956,10,3
8,11,2
19,11,4
25,11,3
39,11,2
62,11,3
63,11,4
71,11,2
72,11,5
100,11,3
142,11,2
166,11,2
171,11,3
192,11,3
217,11,2
224,11,3
241,11,4
273,11,4
274,11,2
300,11,4
311,11,3
312,11,1
337,11,2
348,11,1
384,11,5
405,11,4
416,11,3
435,11,3
453,11,3
489,11,2
508,11,3
557,11,4
560,11,2
568,11,2
574,11,2
608,11,3
637,11,1
641,11,1
644,11,3
748,11,2
752,11,2
798,11,2
800,11,3
844,11,4
851,11,2
872,11,4
877,11,3
896,11,1
902,11,3
952,11,3
956,11,2
992,11,1
1,12,3
16,12,3
41,12,4
69,12,2
78,12,3
79,12,4
119,12,4
137,12,4
157,12,2
165,12,4
256,12,2
281,12,3
286,12,3
294,12,5
297,12,3
328,12,3
330,12,5
331,12,5
414,12,4
418,12,3
478,12,5
515,12,4
517,12,3
570,12,5
578,12,3
597,12,2
656,12,2
667,12,4
672,12,1
693,12,3
706,12,3
718,12,3
735,12,3
767,12,3
774,12,3
823,12,2
860,12,2
901,12,3
918,12,5
922,12,3
926,12,4
927,12,4
968,12,4
973,12,3
1,13,2
20,13,3
26,13,2
53,13,2
61,13,2
66,13,2
128,13,4
138,13,4
171,13,3
173,13,4
185,13,2
186,13,3
250,13,4
260,13,1
275,13,4
282,13,2
292,13,4
294,13,5
308,13,3
316,13,2
395,13,3
413,13,4
450,13,2
470,13,4
493,13,4
544,13,4
580,13,1
619,13,4
644,13,3
653,13,3
681,13,3
684,13,4
694,13,2
696,13,3
705,13,2
708,13,2
757,13,3
785,13,4
789,13,3
832,13,3
837,13,2
840,13,1
886,13,3
895,13,3
901,13,2
903,13,3
916,13,1
918,13,2
931,13,2
933,13,4
952,13,4
977,13,3
4,14,1
10,14,4
31,14,4
56,14,2
73,14,2
113,14,2
124,14,3
149,14,3
183,14,2
240,14,4
257,14,1
265,14,3
288,14,2
319,14,2
321,14,5
336,14,3
363,14,4
366,14,3
408,14,3
433,14,5
447,14,3
510,14,3
538,14,2
539,14,4
557,14,4
558,14,2
575,14,3
595,14,1
597,14,1
598,14,2
600,14,3
601,14,4
621,14,3
674,14,3
676,14,3
677,14,4
680,14,3
683,14,4
696,14,3
705,14,3
733,14,1
740,14,4
750,14,2
847,14,3
862,14,4
863,14,1
866,14,4
884,14,4
888,14,2
906,14,3
919,14,5
920,14,2
952,14,3
961,14,3
23,15,3
25,15,4
49,15,3
51,15,2
111,15,3
124,15,3
126,15,2
128,15,3
165,15,5
184,15,2
189,15,1
228,15,2
239,15,2
242,15,3
243,15,2
251,15,5
265,15,4
272,15,2
277,15,2
301,15,2
307,15,4
323,15,4
328,15,3
356,15,2
370,15,2
374,15,3
384,15,4
387,15,4
402,15,2
483,15,4
499,15,5
506,15,4
600,15,3
650,15,3
662,15,2
669,15,5
674,15,3
737,15,4
750,15,4
758,15,3
785,15,3
790,15,4
796,15,3
803,15,5
807,15,2
882,15,2
911,15,2
918,15,2
920,15,4
931,15,4
933,15,2
938,15,2
965,15,2
967,15,2
995,15,2
996,15,3
7,16,4
8,16,3
20,16,4
24,16,2
29,16,4
55,16,5
80,16,3
113,16,4
129,16,3
219,16,4
249,16,2
262,16,2
278,16,4
287,16,4
304,16,3
311,16,3
319,16,4
324,16,5
372,16,3
384,16,4
385,16,3
393,16,4
397,16,4
414,16,3
473,16,4
477,16,4
497,16,5
514,16,3
524,16,3
525,16,4
541,16,4
550,16,1
583,16,3
585,16,2
632,16,4
662,16,3
669,16,3
695,16,3
710,16,3
721,16,3
735,16,2
773,16,2
781,16,2
789,16,3
830,16,4
864,16,4
872,16,4
944,16,3
947,16,4
988,16,4
997,16,3
36,17,2
127,17,2
138,17,2
141,17,2
168,17,3
200,17,3
207,17,3
242,17,1
265,17,2
289,17,3
302,17,1
338,17,3
343,17,2
408,17,3
511,17,2
540,17,3
544,17,3
551,17,2
567,17,4
584,17,3
589,17,1
613,17,1
617,17,3
661,17,3
719,17,3
769,17,3
805,17,1
846,17,3
862,17,2
888,17,3
890,17,2
958,17,2
979,17,2
998,17,4
16,18,3
35,18,4
45,18,4
53,18,3
126,18,5
177,18,2
185,18,3
195,18,3
213,18,4
218,18,3
221,18,3
237,18,3
244,18,2
262,18,4
273,18,5
284,18,4
286,18,5
314,18,3
316,18,3
323,18,4
377,18,2
410,18,2
415,18,4
433,18,4
438,18,3
462,18,3
477,18,3
498,18,3
508,18,3
529,18,2
551,18,3
556,18,3
557,18,5
573,18,3
621,18,2
662,18,4
667,18,3
711,18,2
712,18,3
752,18,4
820,18,4
821,18,2
827,18,4
848,18,2
879,18,2
883,18,3
886,18,2
890,18,3
909,18,1
981,18,2
3,19,1
6,19,1
10,19,5
38,19,2
40,19,2
43,19,3
64,19,3
92,19,2
122,19,1
204,19,4
211,19,3
217,19,1
219,19,2
234,19,1
245,19,3
279,19,2
326,19,1
344,19,4
379,19,3
383,19,3
418,19,3
421,19,3
424,19,3
449,19,4
479,19,4
485,19,3
490,19,2
502,19,3
505,19,3
573,19,4
611,19,4
613,19,3
618,19,2
623,19,5
636,19,1
680,19,3
729,19,5
750,19,1
786,19,2
791,19,2
797,19,4
799,19,4
800,19,2
808,19,5
813,19,3
854,19,2
890,19,3
934,19,4
945,19,3
963,19,2
972,19,3
975,19,3
989,19,3
3,20,1
7,20,3
30,20,2
31,20,1
38,20,5
66,20,2
134,20,3
149,20,2
205,20,2
211,20,2
217,20,4
265,20,3
317,20,3
323,20,5
343,20,2
384,20,1
398,20,2
421,20,4
438,20,4
472,20,1
482,20,4
529,20,4
555,20,3
566,20,3
604,20,3
620,20,2
638,20,3
656,20,3
658,20,2
741,20,2
759,20,2
785,20,4
846,20,4
860,20,2
863,20,4
868,20,4
879,20,3
925,20,2
939,20,3
940,20,4
982,20,4
5,21,3
7,21,3
18,21,3
25,21,5
34,21,2
116,21,3
155,21,3
160,21,5
163,21,2
188,21,3
190,21,2
230,21,5
277,21,3
288,21,2
289,21,4
297,21,3
302,21,4
315,21,4
326,21,4
332,21,4
335,21,3
337,21,2
354,21,5
375,21,4
382,21,1
383,21,1
397,21,2
403,21,1
465,21,3
470,21,5
484,21,3
485,21,4
511,21,4
513,21,3
526,21,3
552,21,5
555,21,3
574,21,4
593,21,3
626,21,5
642,21,1
646,21,3
661,21,3
670,21,2
716,21,1
763,21,5
771,21,2
786,21,4
847,21,2
879,21,4
906,21,2
933,21,2
938,21,4
943,21,4
973,21,5
974,21,4
987,21,2
10,22,3
96,22,2
160,22,4
163,22,3
165,22,2
195,22,3
235,22,4
260,22,3
290,22,4
316,22,4
336,22,4
419,22,3
421,22,3
425,22,4
509,22,2
531,22,4
548,22,2
557,22,3
558,22,4
565,22,3
581,22,2
608,22,3
609,22,2
623,22,3
640,22,3
641,22,2
658,22,4
696,22,1
705,22,2
750,22,3
787,22,4
795,22,4
847,22,3
856,22,4
867,22,3
882,22,2
896,22,2
917,22,4
949,22,2
956,22,5
960,22,5
979,22,3
982,22,4
999,22,2
27,23,5
36,23,4
39,23,3
62,23,4
66,23,4
68,23,3
135,23,3
150,23,3
165,23,2
190,23,4
197,23,4
213,23,4
247,23,3
251,23,3
257,23,4
280,23,4
291,23,3
309,23,2
343,23,3
344,23,3
384,23,3
397,23,3
400,23,1
402,23,4
409,23,3
411,23,4
421,23,5
455,23,1
502,23,4
569,23,4
593,23,2
599,23,3
718,23,4
719,23,3
721,23,3
725,23,3
773,23,4
785,23,1
796,23,2
825,23,4
832,23,2
837,23,3
884,23,2
895,23,5
898,23,5
908,23,4
919,23,4
940,23,3
943,23,3
10,24,5
16,24,2
23,24,3
28,24,4
89,24,2
116,24,3
124,24,2
167,24,4
177,24,2
242,24,2
271,24,5
272,24,2
315,24,3
331,24,5
342,24,3
385,24,4
532,24,2
534,24,5
596,24,1
642,24,3
663,24,4
685,24,1
692,24,1
753,24,3
759,24,3
814,24,3
817,24,3
843,24,4
856,24,4
873,24,3
915,24,2
916,24,2
918,24,3
937,24,3
938,24,4
977,24,3
983,24,2
16,25,2
25,25,2
35,25,2
45,25,3
79,25,2
146,25,2
160,25,3
178,25,2
208,25,3
238,25,2
273,25,2
286,25,5
323,25,3
325,25,3
326,25,2
333,25,3
365,25,3
390,25,2
403,25,4
405,25,4
407,25,3
420,25,5
430,25,3
496,25,3
503,25,4
531,25,4
536,25,3
541,25,5
558,25,1
563,25,3
583,25,3
657,25,4
669,25,3
691,25,3
729,25,2
772,25,1
857,25,4
880,25,5
890,25,3
914,25,2
915,25,3
942,25,1
996,25,2
10,26,4
14,26,2
21,26,2
45,26,2
55,26,2
59,26,4
75,26,3
85,26,3
145,26,3
148,26,3
159,26,2
184,26,3
186,26,3
273,26,2
275,26,2
284,26,4
338,26,4
360,26,2
366,26,1
381,26,4
393,26,1
403,26,3
409,26,4
415,26,2
423,26,3
452,26,3
464,26,1
465,26,4
504,26,2
526,26,2
550,26,2
611,26,3
623,26,5
625,26,2
635,26,2
640,26,2
642,26,3
656,26,4
660,26,2
705,26,4
712,26,3
721,26,3
755,26,2
819,26,4
824,26,3
874,26,2
876,26,2
882,26,4
883,26,4
887,26,1
890,26,3
908,26,1
946,26,2
950,26,1
973,26,2
977,26,4
983,26,3
995,26,3
9,27,3
57,27,4
60,27,3
72,27,2
79,27,1
105,27,5
171,27,2
206,27,2
208,27,3
248,27,3
252,27,4
360,27,3
406,27,2
434,27,2
448,27,3
452,27,2
470,27,3
473,27,3
475,27,2
486,27,3
494,27,3
506,27,3
514,27,5
535,27,4
553,27,2
554,27,3
595,27,1
614,27,5
676,27,3
697,27,2
704,27,5
706,27,2
780,27,3
799,27,2
803,27,3
815,27,3
828,27,4
846,27,2
865,27,4
883,27,4
921,27,3
928,27,2
965,27,3
15,28,3
60,28,4
89,28,1
96,28,2
100,28,4
112,28,5
130,28,2
133,28,1
134,28,2
140,28,5
200,28,3
203,28,3
232,28,5
263,28,4
271,28,4
276,28,2
359,28,2
398,28,3
410,28,4
445,28,2
455,28,2
457,28,4
489,28,2
496,28,5
507,28,2
528,28,3
534,28,3
540,28,2
576,28,2
577,28,2
609,28,3
615,28,5
642,28,3
666,28,5
671,28,1
684,28,4
695,28,4
713,28,4
722,28,4
742,28,3
748,28,4
751,28,3
757,28,4
775,28,3
825,28,5
830,28,3
846,28,3
863,28,4
875,28,4
877,28,4
913,28,2
932,28,3
1000,28,5
48,29,5
66,29,3
69,29,2
73,29,2
115,29,4
150,29,3
166,29,2
168,29,4
185,29,2
203,29,5
232,29,1
249,29,4
353,29,3
361,29,5
365,29,3
389,29,5
