-2.5453,0.7624,0.95331,4.4314,-1.3565,-1.6488,4.2599,-0.092623,-0.59642,-0.54084,-0.29592,-1.3494,1.4919,-2.6222,0.6329,-1.8304,-1.8187,-1.3851,-3.7618,-1.6833,-0.43501,-1.8183,1.5855,-2.0203,-0.35143,-2.6764,-0.97675,2.2207,0.65808,-1.1964,1.4178,1.482,2.7673,0.74323,-3.4325,0.14603,-1.7154,1.0471,1.6692,-0.25415,-2.4286,-1.6787,-1.0971,-1.712,2.3725,-3.6622,-0.074529,2.3193,0.9843,-1.9353
-1.3366,0.52442,0.18802,4.1021,-1.7534,-3.0589,3.9343,1.3828,-1.0493,-3.0385,-0.053846,-1.9096,1.1044,-1.6019,0.13493,-2.8145,-2.6292,-4.188,0.89649,-2.0519,0.49935,-0.80527,-0.7059,0.53914,-0.63173,-0.93331,0.24294,3.8377,1.8615,-1.8714,0.44596,0.024176,0.95981,1.919,-3.2359,1.251,0.62566,-0.24892,0.58919,0.31615,-1.1188,0.80913,-0.34432,-3.2696,0.6772,-1.3899,1.4042,1.4197,-0.76251,-3.7473
0.049353,0.59785,-0.60918,2.65,-2.6093,-2.8292,3.5835,0.73825,1.2876,-2.215,-2.7727,-0.25298,3.8424,-2.2793,0.025407,-2.9804,-1.2233,-1.5832,-1.0612,-0.94658,-2.148,-0.48121,0.62787,-0.31202,1.2741,-3.2184,-1.4067,1.7129,0.010599,-2.1757,2.2041,1.4917,2.6897,0.20855,-1.4317,0.89767,1.1392,0.82618,2.1892,-1.5628,-1.5276,-1.604,0.167,0.81767,4.1008,-3.1858,-0.18924,1.6748,1.7131,-1.6029
-3.1451,0.29667,-0.15632,2.9614,0.23464,-2.1978,1.0464,-0.22656,-1.8313,-0.73045,-1.6941,-0.56485,2.9353,-2.251,0.91956,-1.2651,-5.5131,-3.672,-0.47999,-1.4357,0.67792,-1.695,0.33364,-0.49338,1.2146,-2.42,-0.3694,2.4164,-2.2598,-1.5477,1.9499,-0.59009,0.99356,1.3789,-2.9212,1.0924,0.44559,-0.95512,1.4827,0.57548,-2.8977,-0.22667,-1.2756,-2.1491,3.7964,-2.9553,-1.3197,3.1713,-0.9208,-2.8392
-0.34551,-0.17996,-1.7067,4.4346,-0.25305,-2.9865,4.3632,4.0511,-2.8563,-1.1449,0.20492,-0.75759,2.2785,-2.0248,-0.071934,-3.7439,-3.4986,-1.6102,-0.12458,-3.8262,-0.15174,-1.1029,1.9022,1.1606,-0.022339,-3.6676,-0.95201,-0.68311,0.3707,-2.7103,-0.77143,-1.2215,1.744,0.83722,-2.2531,0.56375,-0.21538,2.6926,1.5729,-0.091219,-2.4214,-0.45706,1.7661,-0.043806,4.1888,-5.3703,0.11295,1.5881,0.4259,-2.2052
-1.7618,0.58599,-1.1937,4.1901,0.22587,-2.0944,3.8016,0.81255,-0.088313,-1.0694,-1.2431,-1.8446,3.3499,-2.2995,-0.35635,-2.7268,-4.4285,-1.1781,-0.70479,-0.69306,1.6118,-0.46579,-2.1786,0.65534,-0.16133,-2.41,-1.8027,1.0287,2.0711,-0.71394,1.4468,-1.5548,2.2757,1.2933,-2.3243,0.27469,0.54257,-1.5862,-0.089244,1.1701,-2.3395,0.13525,-0.18646,-2.2472,3.6144,-2.9528,0.36392,2.6947,0.95927,-4.7854
-0.35892,-0.91703,-0.54842,1.9496,-0.88985,-2.7989,1.8201,-0.48419,-1.0199,0.7444,-0.69566,-0.23511,2.2857,-1.5156,0.50001,-2.069,-3.8347,-2.0193,-1.0902,-0.85225,-0.64268,0.5729,1.0512,-0.0094041,-2.9332,-2.3829,-1.7024,1.9773,0.82344,-2.6517,0.31103,-1.3049,1.4174,0.81967,-2.6193,0.26131,0.63555,0.25016,1.6393,-1.9423,-3.5045,-1.6889,0.10116,0.25692,2.3032,-3.2599,1.8401,3.8046,2.7081,-3.2079
-1.1773,-0.81355,0.12565,4.704,-1.3992,-0.92,2.9345,-0.65754,-2.2373,0.49777,0.17749,-2.8285,0.56463,-3.6141,0.15692,-2.7732,-5.01,-2.6167,1.1168,-2.2496,0.20411,-0.19947,0.85036,-1.1298,-0.67487,-2.2227,-0.03275,1.1609,-0.024672,-0.24425,0.46361,-1.5065,1.7345,1.9048,-3.3341,0.4627,0.073286,0.0576,1.3177,1.1789,-1.187,0.45029,-0.33284,0.60962,1.8387,-1.3637,-1.2346,1.7964,0.96365,-2.4803
-1.6672,1.867,-0.10883,4.1407,1.1563,-3.1831,6.0826,0.78067,2.1174,-0.52822,-1.1149,-1.5547,1.9683,-2.5593,-0.98798,-3.4105,-2.1403,-0.8869,-2.0067,-0.68064,-1.0298,-0.16425,1.8328,-1.732,0.51028,-0.27874,-0.59619,2.0073,-0.66266,-3.506,0.27624,-0.35699,1.3867,3.0128,-2.9844,0.53598,1.0568,1.2476,1.5458,0.23614,-2.7362,0.3308,-0.61678,-1.4072,0.8627,-2.3192,-1.2053,0.95879,-0.82101,-2.0488
-0.99219,0.283,-0.1045,1.985,-1.8761,-1.3283,2.0057,1.9271,-2.2033,-1.6212,-0.86618,0.34639,3.1711,-3.2143,2.9698,-3.3238,-2.3773,-3.4104,-2.2776,-0.4987,-0.09007,-2.3555,2.0301,-0.11152,-0.95905,-1.3077,0.65396,1.0828,0.57976,-0.49974,2.0143,-0.73955,-0.48997,4.1655,-1.6049,1.7462,-0.32642,1.2447,1.3491,-0.059893,-2.3872,-2.4487,0.56883,-3.0796,2.6214,-2.9556,-0.67311,0.88349,-1.1821,-1.2046
1.188,2.0724,-2.3439,3.3387,-1.002,-0.45669,0.58887,-0.46033,0.63787,-0.63876,-0.80654,-3.9799,0.69606,-3.1808,-0.98517,-2.6535,-3.1485,-2.2586,-2.007,-1.7952,-1.1946,-1.7071,0.053579,2.0648,0.31955,-3.9254,-0.97418,0.27296,0.86685,-1.7813,1.3842,-2.6882,1.015,1.0142,-2.302,1.3999,2.8583,-1.0929,1.594,0.2148,-2.0909,0.90283,1.5203,1.9283,1.8424,-0.088767,0.047552,3.0655,0.35062,-3.4025
0.2844,-0.14535,0.2564,2.4899,-4.0334,-1.2977,1.6667,0.14517,-0.48492,1.4802,-1.4814,-2.1502,1.2368,0.13861,0.32076,-2.5151,-4.24,-2.0036,-0.65455,-1.9563,-0.47188,-0.17742,1.6485,-1.5055,-0.54588,-0.9577,-1.8167,0.43983,-1.9071,-1.5416,0.34237,-0.33463,1.7778,2.692,-2.3118,-1.4339,1.336,-0.79233,3.5852,0.35078,-4.1724,0.32051,0.15399,-0.82646,3.0313,-2.6822,0.77868,4.215,-0.74124,-3.4513
-0.91308,0.046361,-0.55341,2.1315,-0.38959,-1.42,4.2022,1.6238,-4.2341,-1.2936,-0.040755,-1.4995,2.0965,-1.0378,1.2095,-1.5967,-3.8789,-3.3988,-0.99638,-0.96389,-0.40541,0.094915,1.4796,0.31046,-1.1684,-1.39,-1.3844,1.5172,2.0144,-3.4367,0.032897,0.36765,0.28374,-0.69847,-1.9069,1.1629,0.63454,0.40719,2.0064,-0.34858,0.055763,-0.66572,0.17685,-0.88206,1.9082,-2.6198,-0.3942,3.5237,0.21068,-1.9467
-0.31766,-2.0668,-1.8915,3.0447,1.058,-0.47142,2.9658,-0.45195,0.56419,-0.89921,-0.75859,-2.5694,3.3909,-2.6728,-0.5289,-2.5783,-2.8099,-2.0516,-1.4605,-1.6472,-1.6858,-0.14124,1.1978,1.4334,0.87567,0.012864,-1.4134,1.0039,-1.189,-1.5554,-0.54157,-1.7595,2.9829,1.2712,-2.4051,-0.57118,1.709,1.3986,2.6032,-0.03023,-2.3235,0.21855,0.079393,0.072883,3.8328,-3.8929,-0.43318,4.0006,-0.71492,-3.7533
0.17346,-1.8398,-1.4625,2.9147,0.1367,-1.8112,2.4814,1.0433,0.10882,-0.75505,-2.3986,-0.29897,3.8385,-1.699,0.70687,-2.1053,-4.4629,-3.0282,-0.35421,-1.2862,-1.8285,0.0027847,-0.58183,-0.51381,0.28777,0.17675,-1.5022,1.2641,-0.3769,-1.2065,1.501,-0.82342,0.52018,1.4941,-1.7082,-0.33772,-0.22933,0.55076,-0.12146,-2.1538,-1.5166,-1.0196,1.6925,-2.815,2.2864,-2.9968,-0.33612,2.5453,-0.73192,-2.2455
0.21161,1.5256,-1.6675,5.6536,-2.7347,-2.3852,3.2132,0.94912,-0.63399,-1.44,-0.70816,-2.2517,2.4235,-3.0595,2.4744,-2.7362,-4.0643,-1.6211,-3.4483,-1.9081,-1.0169,-0.49049,-0.46156,-0.60656,0.34336,-1.3496,-1.5601,0.16055,1.6935,-1.6132,-0.43369,-0.63695,-0.27739,2.2837,-1.9316,0.93334,2.7002,1.0761,1.1429,1.7423,-3.28,-0.42904,0.1345,-1.8017,3.9102,-2.7719,-1.3241,2.6979,-1.7443,-1.3485
-3.7258,0.28723,0.28857,2.1073,0.90913,-1.2546,3.0065,0.71684,-2.4228,-0.64277,-0.32939,-1.3841,2.4323,-2.5656,0.078559,-4.1776,-2.3295,-1.6876,-0.94164,-1.3167,0.2279,-0.55441,2.6327,1.2222,0.10486,-1.9457,1.2365,0.29222,1.0542,-0.74686,1.3865,0.42231,0.84003,2.9636,-2.5689,0.89717,0.1915,-0.30034,2.0465,0.2033,-2.7776,-2.4523,0.11255,-2.5062,3.5359,-2.7131,0.049407,1.8021,1.1704,-3.7094
0.29995,2.0065,-0.7382,2.9477,-0.91539,-1.7668,2.2839,0.40203,-2.1305,0.69204,-2.3724,0.88124,1.7593,-2.0611,-0.47819,-2.5417,-2.3953,-3.6052,-1.4433,-0.19874,0.40886,0.50559,1.5174,-0.48873,0.01057,-3.9269,-1.353,1.7964,-0.70777,-0.25194,1.5127,0.42125,1.5944,1.9478,-2.4594,1.1418,1.9083,-0.50573,1.3429,-1.5928,-1.778,-0.11703,0.84379,-0.71426,1.6429,-1.6622,0.076136,4.8735,0.90066,-3.135
0.38882,0.53182,1.3979,3.0999,-1.1775,-1.2864,3.7448,0.35551,-0.17337,-1.0906,-1.1791,-0.69048,0.60626,-2.9135,1.2803,-3.5372,-1.6779,-2.3008,0.50633,-1.6198,-0.38154,-1.183,1.5407,-1.2152,-0.30042,-3.3602,-0.62668,1.9618,0.15961,-2.4781,0.69768,-1.1511,-0.26815,1.9248,-3.2191,1.9705,0.43535,-0.96425,3.1975,0.24051,-4.3833,-1.0287,-1.6146,-0.98118,1.8499,-4.1096,-1.3002,2.2905,0.31072,-3.4228
-0.38536,-0.15141,0.56581,2.356,0.85421,-3.3977,3.1898,-1.6916,-2.6939,0.52519,-2.6634,-1.3023,2.6898,-0.61503,2.108,-4.0265,-2.7077,-4.1629,1.2849,-1.175,2.4137,-1.2419,1.7417,0.087697,-0.74664,-1.0655,-0.11458,2.4989,-1.0748,-2.5894,0.43659,-1.259,1.4348,1.1371,-1.1322,0.10237,0.3396,-1.0457,-0.051505,-0.75087,-2.9479,-1.7367,0.25612,-1.5885,3.7655,-4.407,-1.3217,2.3698,1.1975,-3.1
-1.5718,-0.54068,2.5368,3.794,-0.98633,-3.0207,4.582,0.4565,-1.4674,-1.0167,0.10572,-0.48134,3.2717,-3.1989,0.45394,-2.8141,-3.3482,-2.8659,-1.3855,-2.0886,-0.41753,-1.452,1.4373,-0.10389,-0.48058,-0.68323,0.063128,1.0801,-0.42056,-1.2195,0.37116,-1.8048,1.3632,1.7724,-1.9631,0.61004,0.76162,0.14212,-1.4108,3.0701,-1.4166,0.47136,1.0376,-1.3974,4.1767,-2.979,1.3897,3.6925,-1.2923,-3.4827
