1.0847,-1.4911,-1.2157,2.4743,-0.20024,-0.3783,-2.5184,-0.10196,1.2428,-1.5892,-0.51318,1.9123,3.6388,-1.1328,1.9502,-0.022578,-1.3956,0.20359,-1.8742,-0.15545,0.17248,0.72008,-3.0426,-2.1026,-0.70289,-1.0447,-1.4242,2.8117,2.6718,-0.13567,3.1641,-1.5418,-0.67355,-0.3541,2.2069,-1.977,1.4981,1.2443,0.88078,1.9562,-1.3507,-0.44937,-1.5488,0.43542,-0.68623,0.24649,-1.3047,1.1855,-1.3363,2.142,-0.40101,-1.9679,7.6114,-0.99274,-2.1994,0.47313,0.10595,1.0229,0.98183,-1.9142,-0.99755,-3.4812,-0.45273,-0.68848,2.7738,0.41549,1.0327,-0.79966,-0.99661,-2.3079,-3.5901,0.55879,-0.13007,0.85131,1.4026,0.27198,-1.0137,4.4361,1.413,0.11037,0.73034,-1.6454,-1.9456,2.8279,-0.8739,2.2728,-0.97248,3.8034,0.40834,-2.4846,-0.67816,-1.2126,1.4975,3.103,2.8544,-0.68157,-4.1527,0.78294,-2.325,1.1225
-0.2435,-1.875,-1.2133,2.4467,0.46687,0.037371,-0.77871,-1.1579,0.83349,-0.67145,0.76604,0.20364,2.0493,-0.39543,2.726,1.0182,-1.7211,1.4627,-0.75431,0.10266,-0.44125,-0.86786,-2.0471,-1.1929,-1.5134,-1.7988,-2.0564,2.576,2.3215,-1.0971,1.6089,-1.9929,-0.55794,1.6333,2.0755,-2.517,1.8348,2.3323,0.75459,2.2253,-1.6665,-0.59288,-1.9461,1.3017,-0.3665,0.99442,-1.2767,2.6488,-1.4711,1.8371,-1.0555,-2.7904,6.3963,-0.067524,-1.7462,0.56191,1.8704,0.4362,-0.19091,-0.77776,-0.11189,-3.807,0.5988,-0.69795,2.2599,0.40939,1.1067,-0.20791,-0.5119,-2.7074,-3.1004,0.8075,-0.085091,1.2701,1.3731,1.7061,-1.1491,3.7306,1.1417,-1.4413,0.50314,-2.611,-2.246,2.6402,-1.6937,1.1547,-0.72133,3.643,-0.83967,-2.6578,-0.35599,-1.7989,-0.18933,1.724,2.7021,-0.65978,-3.0692,0.50418,-2.5609,-0.39514
0.5845,-1.5171,-0.49343,0.91372,-0.43069,-0.33716,-1.6552,-1.0212,1.2379,-2.1037,-0.057635,1.6447,1.8659,-1.5943,2.4761,1.2456,-1.2147,0.063583,-0.48502,0.13559,0.30814,-0.626,-1.7997,-0.5756,-1.9063,-2.2268,-1.1201,2.557,2.1125,-1.9126,1.5038,-1.5123,-0.52531,1.1003,1.2142,-2.7328,1.8713,1.4991,1.3344,2.2721,-1.1655,-2.52,-2.1509,1.6215,0.0052099,1.2394,-1.9148,2.2468,-1.5988,1.9206,-0.32316,-2.8106,7.2899,-0.95621,-1.0468,-0.45613,1.1732,1.1834,0.77331,-1.6112,-1.5336,-3.1235,0.5287,-1.09,2.2282,-0.42327,-0.039152,-1.0008,-0.93932,-2.0804,-4.9028,0.7849,0.18107,1.5071,0.39398,1.4551,-2.1794,3.8013,1.2334,0.12282,0.54724,-2.03,-1.4179,2.3975,-2.2548,2.1957,-0.67325,3.5865,0.83368,-2.5203,-0.51473,-1.0385,1.6897,1.0618,2.3637,-1.5849,-3.964,0.75112,-1.5993,-0.0096398
-0.065699,-2.0948,-0.18873,1.8451,0.43536,-0.87065,-0.46396,-0.89512,0.53885,-1.41,1.2914,1.0107,1.7507,-0.73851,2.5322,1.003,-0.26616,0.95868,0.51002,-0.13496,0.53636,0.07306,-1.1022,-1.4621,-1.9398,-1.6159,-0.81584,1.9314,1.4289,-1.0163,2.0462,-1.2323,-0.13852,0.48188,2.1557,-2.4875,1.3544,1.8893,-0.00347,1.7833,-1.809,-1.2435,-1.8127,0.62222,1.0557,0.80302,-0.8491,2.063,-2.325,1.6352,-0.2378,-3.5807,7.3081,0.61504,-1.2687,-0.051116,0.66732,0.56044,-0.34595,-1.228,-1.2411,-3.4425,1.3337,-1.2244,2.0567,-0.0367,1.9208,-0.74521,-0.58244,-2.3218,-2.3906,0.0070571,0.15842,1.7393,1.2849,1.5736,-2.0566,3.8208,1.3222,0.073899,0.73177,-1.9755,-2.6553,2.7333,-1.8477,1.4241,0.26884,3.3354,1.0483,-3.2776,0.22311,-0.5393,0.65347,1.9924,1.8984,-1.4345,-4.2134,0.80595,-1.3953,-0.33444
0.39512,-1.8178,-1.1362,2.6241,0.022782,-1.9243,-1.7842,-0.40378,1.8325,-1.3855,0.36966,0.60731,2.9759,-1.3867,2.8691,0.21923,0.28477,0.32909,-1.9927,-0.29427,0.97692,-1.1277,-3.1525,-1.4863,-0.96992,-1.7971,-1.8184,3.2122,2.1526,-0.95624,2.756,-0.82844,-1.024,0.07333,1.364,-2.8513,1.8644,1.1445,0.96255,1.0853,-2.5678,-1.0538,-0.79914,0.88701,1.0738,0.36674,-0.56473,0.47444,-2.7028,1.8397,0.32591,-0.91263,6.4176,-2.3462,-2.175,-0.0053719,0.61956,0.53237,-0.49841,0.26974,-0.36612,-2.9536,-0.54878,1.0946,2.1877,0.1872,-0.41634,0.98577,-1.1578,-2.0216,-2.9162,0.70949,-0.90959,-0.95006,0.33944,0.53173,-0.57906,3.9013,1.0242,-1.5703,1.4057,-3.8925,-1.8442,2.6008,-0.18257,0.68772,-0.74179,3.3773,0.54361,-2.194,-0.40517,-0.83278,0.79948,1.3753,0.63434,-1.0434,-4.1394,-0.12686,-1.4738,0.83615
0.18294,-0.1221,-0.83665,1.3071,-0.44234,-0.84418,-1.6762,-1.3313,1.2602,-1.7964,1.0661,0.76722,2.5392,-1.1441,3.2238,0.546,-0.77309,1.0484,-0.42182,0.037757,-1.1126,-0.14993,-2.9242,-1.7877,-2.3559,-2.0521,-1.5135,2.8153,1.967,-0.83514,2.4195,-0.75916,-1.318,0.98871,1.7246,-2.67,0.70997,2.1873,0.74388,1.9322,-1.4522,-1.3296,-1.323,1.2287,1.042,1.1759,-1.3108,1.0596,-1.7231,2.0607,-0.42274,-2.2394,6.1213,-0.54917,-1.2254,0.012918,0.4724,0.42457,-0.36643,-0.78257,-1.072,-3.1631,-0.54156,-0.55907,1.4254,0.45314,-0.67966,-0.73894,-0.20175,-2.6676,-2.3391,-0.16664,-0.11398,0.85107,1.3317,1.5418,-0.96266,3.6694,0.41216,-0.79245,0.65911,-1.8054,-0.561,2.7883,-1.0345,0.92459,-0.61933,3.0745,0.51881,-1.0578,-0.55933,0.18196,1.3574,1.6422,2.5247,-1.3534,-3.1718,1.3289,-1.7146,0.71157
0.13227,-0.43077,-0.26508,1.5506,0.066304,-1.3471,-1.7011,-0.88686,-0.26438,-1.1655,1.1456,-0.64415,0.94878,-0.91683,3.1344,0.49773,-0.04567,0.41897,0.55537,0.037067,-0.83079,-0.90716,-2.6033,-1.3233,-0.23363,-2.373,0.047117,2.0695,0.78641,-1.5464,0.86667,-1.9177,-0.8828,0.21761,0.54019,-1.2793,1.9541,2.3021,0.69015,2.3269,-2.7776,-0.69323,-2.1089,0.86172,0.27099,1.478,-1.0428,1.6302,-0.72757,0.76881,-0.87368,-1.951,5.5832,0.14948,-2.0503,0.17636,0.95705,0.3105,0.24502,-1.1897,-0.73192,-2.9294,0.36882,0.18132,2.4726,1.2415,0.29915,-0.28156,-0.19158,-2.6687,-3.2328,-0.40819,-0.23056,0.54415,2.1796,1.7348,-0.53045,2.8726,0.52974,-1.5332,1.1877,-0.71157,-1.79,2.6159,-0.35953,1.2146,0.33742,3.6882,-0.50278,-1.977,-0.6836,-1.4722,0.34322,2.0734,2.8359,-1.0538,-2.5269,2.1811,-0.85501,-0.81742
-0.20289,-1.7325,-1.5031,2.1737,0.16138,-1.8131,-1.2069,-0.54109,1.7286,-3.0216,0.012532,0.55063,1.2309,-0.80565,3.1954,-0.17641,-0.66994,0.9976,-0.029424,0.13049,0.0025241,-0.39444,-2.5033,-1.9917,-1.0826,-0.58246,-0.68155,2.8456,2.4093,-1.298,3.2568,-0.34508,-2.2004,-0.39896,2.2988,-2.4353,1.3036,1.9282,0.75289,1.43,-1.1962,-1.8238,-1.3321,0.89104,1.1349,0.73372,-1.9935,2.0133,-2.2738,1.8638,0.6067,-1.983,6.6114,-1.0452,-3.0959,-0.0020688,0.45079,1.5761,0.12495,-0.79039,-0.90233,-2.9607,0.54987,-1.5214,1.828,0.28614,1.5044,1.174,-0.99547,-3.3134,-2.8252,-0.045319,0.11982,0.38388,0.37353,2.4307,-2.7658,5.6551,1.0491,-0.89702,0.86081,-3.1634,-1.4571,3.1574,-1.0125,0.6919,-0.062285,3.2,0.14331,-2.5051,0.26816,-2.6697,1.9928,1.0447,1.019,-0.78982,-4.2377,0.37563,-1.4377,0.94742
0.24141,-0.81824,-0.29661,2.5174,-0.58901,-1.1127,-0.73319,-0.62049,0.55484,-1.5871,0.55262,0.9677,1.3652,-0.44517,3.7738,0.66781,-0.95907,0.8495,0.30313,0.41283,-1.0922,0.27562,-2.5967,-1.094,-1.393,-2.026,-1.7255,2.784,2.8036,-0.92921,0.22945,-1.3562,-2.2049,0.42623,2.655,-1.9976,1.2212,2.0577,1.0269,2.9619,-1.1924,-1.3225,-2.0308,1.9457,0.69226,1.6772,-1.3994,2.5596,-1.9416,1.7747,-1.1022,-3.3151,6.191,-0.046107,-1.9951,0.80714,1.4631,0.24821,0.82473,-0.96776,-2.2489,-3.5594,1.1023,-1.3786,2.4942,0.31633,0.41028,-0.29167,-0.082594,-3.0809,-2.8746,-0.53878,-0.93636,1.7126,1.9721,1.2166,-2.1329,4.5797,0.6795,-0.6558,0.70135,-0.72064,-2.3508,3.0465,-1.3715,2.0663,-0.73854,1.9421,0.16192,-1.6204,-0.4415,-0.94342,1.3125,1.9719,2.6978,-0.76588,-3.4267,3.2748,-2.5801,-0.18824
0.84857,-1.0452,-1.469,1.3607,0.1906,-1.1882,-1.1032,-0.33667,1.6079,-2.5397,0.64431,0.5995,1.3878,-1.4389,2.8907,0.69757,-0.61853,0.3674,-0.2128,0.44761,0.87049,-1.8491,-2.0035,0.041057,-0.26817,-1.2893,-1.7413,1.7985,1.8815,-1.3295,1.0275,-1.256,-1.9141,-0.022174,0.83011,-3.0271,1.362,0.42121,2.0612,2.1691,-0.51749,-2.1069,-1.2223,1.7843,0.74124,1.4942,-1.6177,2.2715,-1.4132,1.086,0.18284,-2.177,5.3316,-0.69522,-1.7803,0.0016005,0.70325,0.80815,0.57145,-0.33099,-1.1304,-3.2542,0.45772,-0.98547,1.9257,-0.13073,0.0052205,-0.14017,-1.0758,-2.9191,-3.7817,0.83037,0.6844,1.5827,0.46166,2.6228,-0.92384,3.4372,0.84865,-0.53211,0.82149,-3.1507,-1.3378,2.8629,-0.95013,0.3768,-0.21563,2.8285,0.84013,-2.6571,-1.2636,-0.8104,1.187,1.0261,2.126,-1.6351,-3.9294,2.3137,-1.6433,0.33103
